TransactionAmount,CountryRiskScore,TransactionsPerDay,AccountAgeMonths,CrossBorderFlag,SanctionFlag,PEPFlag,DeviceChangeFlag,Is_Laundering
5103.09,4,7,63,1,0,0,0,0
1776.86,4,5,91,0,0,0,0,0
8934.74,1,6,35,0,0,0,1,0
2853.03,1,4,41,0,0,0,0,0
3029.01,2,5,19,0,0,1,0,0
4879.89,2,4,8,0,0,1,0,0
7802.78,4,4,106,0,1,0,0,1
4290.7,3,5,52,0,0,0,0,0
18283.35,3,5,102,0,0,0,0,0
18380.66,1,2,5,0,0,0,0,0
19387.33,4,5,6,0,0,0,0,1
4074.67,3,9,31,0,0,0,0,0
1501.82,1,3,66,1,0,1,1,0
13043.73,4,5,48,0,0,0,1,1
3522.49,3,3,91,1,0,0,1,0
5067.15,1,3,70,1,0,0,1,0
8124.63,4,6,106,0,0,0,1,0
1361.65,2,4,2,0,0,0,0,0
18093.3,1,1,27,0,0,0,0,0
9896.83,1,5,4,0,0,0,0,0
6514.71,1,4,111,0,0,0,0,0
10023.96,3,4,97,0,0,0,1,0
7673.76,3,8,100,0,0,0,1,0
5396.27,3,3,105,0,0,0,0,0
3842.12,2,3,67,1,0,0,0,0
2720.81,4,6,93,0,0,0,0,0
6184.31,1,6,9,0,0,0,0,0
6561.42,2,7,64,0,0,1,0,0
11690.82,5,3,96,0,0,0,0,1
5770.58,3,8,26,0,0,0,0,0
2483.54,1,5,52,1,0,0,0,0
1392.72,4,4,86,0,0,0,0,0
4437.96,2,10,16,0,0,0,0,0
4807.98,2,4,51,0,0,0,0,0
4543.84,1,5,5,0,0,0,0,0
1444.6,1,5,60,0,0,0,0,0
11609.42,2,6,89,0,0,0,0,0
11592.39,2,4,104,0,0,0,1,0
2543.69,3,3,98,0,0,0,0,0
9365.48,5,4,12,0,0,0,0,0
10532.96,1,8,87,0,0,0,0,0
5068.28,1,4,23,0,0,0,0,0
2301.23,1,2,99,0,0,1,1,0
17866.9,3,5,96,0,0,0,0,0
6665.75,3,5,85,0,0,0,1,0
4020.53,1,4,20,1,0,0,0,0
9120.47,1,2,84,0,0,0,0,0
17993.52,4,3,91,0,0,0,0,1
3301.96,3,6,80,0,0,0,0,0
8545.31,1,11,37,0,0,0,1,0
23260.88,1,3,54,1,1,0,0,1
2011.73,1,2,79,0,0,0,0,0
3167.18,1,2,1,0,1,0,0,0
3046.4,5,3,11,1,0,0,0,0
4330.07,1,7,45,0,0,0,0,0
4154.81,3,4,52,1,0,0,0,0
6251.87,2,12,80,0,0,0,0,0
2549.62,2,5,81,0,0,0,0,0
2986.54,3,5,91,0,0,0,0,0
6254.35,4,5,89,0,0,0,0,0
5563.2,1,4,89,0,0,0,0,0
9889.85,2,4,87,0,0,0,0,0
6819.11,2,4,116,0,0,0,0,0
9113.18,4,2,65,0,0,0,0,0
1969.7,2,9,96,0,0,0,0,0
3616.52,1,4,105,0,0,0,1,0
21562.35,1,4,91,0,0,0,1,0
6725.51,1,4,100,1,0,0,0,0
8936.63,2,2,97,0,0,0,0,0
6113.09,2,4,21,0,0,0,0,0
6906.85,2,7,62,0,1,0,0,0
4085.82,3,6,111,0,0,0,0,0
85584.83,1,5,12,0,0,0,0,0
3579.85,2,4,84,0,0,0,0,0
4766.38,5,4,40,0,0,0,0,0
706.36,4,8,70,0,0,0,1,0
11908.57,3,4,52,0,0,0,1,0
3159.59,2,4,60,0,0,0,0,0
4681.46,1,4,55,0,0,0,1,0
3221.39,1,5,107,1,0,0,0,0
4398.65,2,8,62,0,0,0,0,0
3915.12,1,4,76,0,0,0,0,0
4748.42,2,5,82,0,0,0,0,0
4711.49,4,4,116,0,0,0,0,0
4344.37,3,7,3,0,0,0,1,0
4297.11,3,6,31,0,0,0,0,0
14000.03,1,9,44,0,0,0,0,1
9948.07,1,2,92,0,0,0,0,0
9996.14,2,3,91,0,0,0,1,0
2735.42,1,7,36,1,0,0,0,0
13432.83,1,8,89,0,0,0,0,0
12152.81,1,6,102,0,0,0,0,0
3156.68,2,9,40,0,0,0,0,0
16631.96,2,3,59,0,0,0,0,0
2845.29,2,2,14,0,0,0,0,0
1125.94,1,6,53,0,0,0,0,0
11863.49,1,4,82,0,0,0,0,0
4466.61,2,2,112,1,0,0,1,0
10737.93,1,5,63,0,0,0,0,0
2688.23,1,3,73,0,0,0,0,0
1791.1,2,3,13,1,0,0,0,0
13167.37,3,1,118,1,0,0,0,0
1594.29,4,5,42,0,0,0,0,0
1409.76,1,2,94,0,0,0,1,0
1053.14,1,3,45,1,0,0,0,0
525.54,1,4,95,0,0,0,0,0
2140.33,1,6,30,0,0,0,1,0
866.51,1,2,110,0,0,1,0,0
4776.75,1,8,101,0,0,0,0,0
821.28,2,5,65,0,0,0,0,0
2047.92,2,5,67,1,0,0,0,0
31750.05,1,5,96,0,0,1,0,0
6477.56,4,4,98,0,0,0,0,0
5126.84,2,3,32,1,0,0,0,0
1343.99,1,4,72,1,0,0,0,0
4038.07,3,5,101,0,0,0,0,0
5107.61,1,1,22,0,0,0,0,0
1360.84,1,4,29,0,0,0,0,0
5436.79,1,6,68,0,0,0,1,0
12746.17,1,7,98,1,0,0,0,0
3719.68,2,6,107,0,0,0,0,0
4197.36,1,4,7,0,0,0,0,0
959.41,1,6,90,1,0,0,0,0
1604.57,3,7,56,0,0,0,1,0
11454.71,4,3,117,1,0,0,0,1
2895.06,1,8,67,0,0,0,1,0
2336.08,1,4,59,0,0,0,1,0
2824.07,1,2,107,0,0,1,1,0
4693.94,3,3,74,0,0,0,0,0
1945.49,1,8,112,0,0,0,0,0
5438.25,3,5,13,0,0,0,0,0
1655.72,1,3,65,0,0,0,0,0
9128.9,2,8,66,1,0,0,0,0
2109.81,1,3,119,1,0,0,0,0
14132.25,2,4,100,0,0,0,0,0
4875.48,2,6,62,1,0,0,0,0
2498.6,4,4,87,0,0,0,0,0
10190.06,3,6,8,0,0,0,0,0
1636.64,4,6,103,0,0,0,1,0
3172.73,2,3,110,1,0,0,0,0
4914.47,4,3,98,0,0,0,0,0
4460.72,3,6,86,0,0,0,0,0
985.48,4,9,48,0,0,0,0,1
2353.09,3,2,61,0,0,0,0,0
5622.81,1,6,48,0,0,0,1,0
1709.72,1,10,52,0,0,0,0,0
13536.48,3,5,55,0,0,0,0,0
7303.76,2,4,24,0,0,0,0,0
3257.15,4,3,64,0,0,0,0,0
4120.65,1,2,80,0,0,0,0,0
21790.98,1,6,20,0,0,0,0,0
10391.99,2,4,71,0,0,0,0,0
6662.0,1,6,70,0,0,0,0,0
1583.8,3,6,54,1,0,0,0,0
18100.4,3,5,115,0,0,0,1,0
11406.3,1,8,65,1,0,1,0,1
4364.57,2,6,82,0,0,0,0,0
3166.05,3,8,101,0,0,0,0,0
4228.81,2,3,102,1,0,0,1,0
1878.92,4,6,94,0,0,0,0,0
3372.37,2,3,13,1,0,0,1,0
9050.08,2,3,32,0,0,0,1,0
1157.37,3,7,53,0,0,0,0,0
3822.81,1,6,38,0,0,0,0,0
5383.02,1,2,38,0,0,0,1,0
5339.32,1,8,46,0,0,0,0,0
1913.81,2,9,14,0,0,0,0,0
1908.89,2,5,21,0,0,0,0,0
11746.75,2,7,28,0,0,0,0,0
1845.26,2,3,49,1,0,0,1,0
11013.98,2,4,19,0,0,0,0,0
3341.27,2,4,59,0,0,0,0,0
11659.04,1,8,98,0,0,0,0,0
3509.18,1,4,65,0,0,0,1,0
1932.99,2,3,81,0,0,0,0,0
9752.16,1,4,116,1,0,0,0,0
4846.86,3,5,118,0,0,0,0,0
15659.94,1,7,112,0,0,0,0,0
10034.26,2,2,19,0,0,0,0,0
4090.65,1,5,3,1,0,0,0,0
3429.83,1,6,34,0,0,0,0,0
5007.53,3,6,92,0,1,0,0,0
5722.54,1,3,17,0,0,0,0,0
2427.46,2,5,108,0,0,0,0,0
9638.8,1,6,50,0,0,0,0,0
3576.39,4,2,32,0,0,0,0,0
3503.71,5,5,13,0,0,0,0,0
3188.96,1,4,98,0,0,0,1,0
5912.44,1,8,11,0,0,0,0,0
2825.27,4,2,101,0,0,0,0,0
5475.16,1,1,10,1,0,0,0,0
44948.94,4,5,49,0,0,0,0,1
4708.44,1,5,101,0,0,0,1,0
3473.08,1,6,33,0,0,0,0,0
1294.46,2,4,34,1,0,0,1,0
5116.25,1,7,46,1,0,1,0,0
2023.56,5,12,90,0,0,0,0,1
3639.33,2,5,100,1,0,0,0,0
5548.52,2,5,118,0,0,0,0,0
1230.54,1,9,18,1,0,0,0,0
5574.57,3,7,4,0,0,0,0,0
6270.5,1,8,21,0,0,0,0,0
1741.18,2,4,18,1,0,0,0,0
3590.88,1,5,52,0,0,0,1,0
1136.23,1,4,25,0,0,0,1,0
17333.58,2,5,7,0,0,0,1,0
6402.54,1,9,65,0,0,0,0,0
4257.04,4,5,9,0,0,0,0,0
4312.41,1,3,106,0,0,0,0,0
12150.86,3,6,66,0,0,0,0,0
4558.13,1,8,22,0,0,0,0,0
6403.84,1,3,23,0,0,0,0,0
16562.62,3,6,55,0,0,0,1,0
3725.91,1,7,22,0,0,0,1,0
2050.61,4,7,17,0,0,0,0,0
2541.22,1,9,21,1,0,0,0,0
15412.45,3,5,77,0,0,0,0,0
5287.72,5,3,34,1,0,0,0,0
3288.33,4,3,94,1,0,0,0,0
10709.81,1,9,86,0,0,1,0,0
10920.16,2,4,67,1,0,0,0,0
3359.28,2,6,112,0,0,0,0,0
2258.49,1,3,77,0,0,0,0,0
1399.09,2,2,91,0,0,0,0,0
1170.15,4,4,25,0,0,0,0,0
3975.92,2,5,40,1,0,0,1,0
2405.33,1,9,33,0,0,0,0,0
21737.18,1,4,88,0,0,0,0,0
5150.4,1,5,93,0,0,0,0,0
1039.28,1,4,48,0,0,0,0,0
15290.45,1,4,23,0,0,0,0,0
5593.54,2,4,102,0,0,0,0,0
8638.49,1,4,73,0,0,0,0,0
8481.37,2,5,49,0,0,0,0,0
6230.71,1,4,22,0,0,0,0,0
7470.18,1,8,65,0,0,0,0,0
5949.18,2,6,100,1,0,0,1,0
2028.17,4,5,5,0,0,0,0,0
6590.51,2,8,38,0,0,0,0,0
11149.22,3,2,43,0,0,0,1,0
4154.53,4,3,24,0,0,0,0,0
7639.15,3,8,104,0,0,0,0,0
6875.17,2,3,26,0,0,0,0,0
21005.12,1,5,34,0,0,0,0,0
4015.03,5,6,113,0,0,0,0,0
3890.9,1,4,7,0,0,0,0,0
4475.86,3,8,101,0,0,0,0,0
4528.23,3,3,39,0,0,0,0,0
797.84,3,7,116,0,0,0,0,0
2939.26,3,8,111,0,0,0,0,0
6247.32,5,4,3,1,0,0,0,0
4882.41,4,5,13,0,0,0,0,0
2592.89,1,5,6,0,0,0,0,0
2887.59,2,7,72,0,0,0,0,0
3697.86,2,4,13,1,0,0,0,0
2588.26,1,7,66,1,0,0,0,0
3260.25,1,4,26,0,0,0,0,0
3192.27,2,4,68,0,0,0,0,0
10059.74,1,3,23,0,0,0,0,0
11082.39,3,5,16,0,0,0,0,0
10372.03,3,5,68,1,0,0,0,0
6914.4,3,5,107,0,0,0,0,0
2788.73,2,5,61,0,0,0,0,0
10592.11,1,3,60,0,0,0,0,0
3822.27,3,5,19,0,0,0,0,0
5006.25,2,7,108,0,0,0,0,0
14336.68,4,5,43,0,0,0,0,1
5256.36,5,5,32,0,0,0,0,0
5989.88,1,5,59,0,0,0,0,0
1587.28,3,3,119,0,0,0,0,0
7256.17,2,8,106,0,0,0,0,0
2243.95,3,8,56,0,0,0,0,0
11043.0,1,2,83,0,0,0,0,0
4240.01,4,4,36,0,0,0,0,0
821.44,1,1,6,1,0,0,0,0
3690.75,4,6,20,0,0,0,0,0
4095.21,2,6,74,0,0,0,1,0
7247.27,3,3,22,0,1,0,0,0
8403.55,2,3,104,1,0,0,0,0
3781.17,1,9,10,1,0,0,1,0
11051.2,2,4,88,0,0,1,0,0
390.08,2,7,113,0,0,0,0,0
2776.12,3,6,83,0,0,0,1,0
2018.5,3,6,13,1,0,0,0,0
1802.0,1,3,96,0,0,0,0,0
10591.06,3,6,110,0,0,0,0,0
9540.84,4,6,57,0,0,0,0,0
2642.24,5,3,29,0,0,0,0,0
12612.52,1,2,73,0,0,0,0,0
5330.36,3,7,18,0,0,0,0,0
3507.48,1,2,79,0,0,0,0,0
2823.3,1,5,84,0,0,0,0,0
2636.96,2,5,21,1,0,0,0,0
7174.01,3,6,25,0,0,0,0,0
8267.8,3,9,18,0,0,0,0,0
5947.94,2,3,23,0,0,0,0,0
953.2,1,8,62,0,0,0,0,0
6229.72,5,3,4,0,0,0,0,0
7725.77,1,4,14,0,0,0,0,0
2877.38,2,3,57,1,0,0,0,0
5087.8,1,4,42,1,0,0,0,0
1106.43,1,4,42,0,1,0,0,0
1837.25,3,3,76,0,0,0,0,0
3791.86,2,4,68,1,0,0,0,0
3836.05,5,3,83,0,0,0,0,0
6511.62,1,4,96,0,0,0,0,0
1901.62,4,8,97,0,1,0,0,1
3740.73,1,4,46,1,0,0,0,0
3321.51,1,9,96,0,0,0,0,0
7498.13,2,10,22,0,0,0,0,0
15318.77,3,5,38,1,0,0,0,0
19472.07,4,4,57,0,0,0,0,1
1401.43,3,8,3,1,0,0,0,0
4729.57,2,2,53,1,0,0,0,0
2018.23,1,3,52,0,0,0,0,0
4666.68,2,6,85,0,0,0,0,0
6893.51,1,7,101,0,0,0,0,0
5245.85,3,4,70,0,0,0,0,0
4725.79,3,4,118,0,0,0,0,0
16097.69,2,3,118,1,0,0,0,0
8749.85,3,5,81,0,0,0,0,0
3951.6,1,8,63,0,0,0,0,0
5010.89,1,3,102,0,0,0,0,0
9864.7,3,7,8,1,0,0,0,0
8005.09,2,8,107,0,0,0,0,0
3497.97,5,5,34,0,0,0,0,0
1187.74,5,3,103,0,0,0,0,0
1905.07,1,7,99,0,0,0,0,0
5523.59,1,3,74,0,0,0,0,0
1177.06,5,5,87,0,0,1,0,0
4350.67,1,7,72,1,0,0,0,0
3419.14,1,7,34,0,0,0,0,0
10931.48,2,8,114,0,0,0,0,0
1712.25,2,3,77,1,0,0,0,0
1047.94,3,4,116,0,0,0,0,0
3513.22,2,5,25,0,0,0,0,0
8166.62,2,8,115,0,0,0,1,0
11567.27,5,6,5,0,0,0,1,1
2374.49,2,5,79,1,0,1,0,0
7159.61,1,5,73,0,0,0,0,0
2020.01,2,3,90,0,0,0,0,0
2699.81,3,4,9,0,0,0,1,0
7739.37,2,5,74,0,0,1,0,0
8730.0,2,4,25,0,0,0,0,0
2209.44,2,6,9,0,0,0,1,0
7186.21,4,7,49,0,0,0,0,0
1102.35,5,2,89,0,0,0,0,0
4179.19,2,4,24,0,0,0,1,0
1983.47,2,3,10,0,0,0,0,0
2575.61,1,6,81,0,0,0,0,0
1770.71,3,5,87,0,0,0,0,0
7653.37,2,8,58,0,0,0,0,0
7654.89,1,5,76,0,0,0,0,0
2827.19,3,6,56,0,0,0,0,0
6637.34,5,7,48,0,0,0,0,0
6057.29,1,6,29,0,0,0,0,0
4434.8,1,5,33,0,1,0,0,0
27626.65,1,4,101,0,0,1,1,0
2508.14,3,3,20,0,0,0,0,0
4971.34,1,8,43,0,0,0,1,0
3619.5,3,6,89,0,0,0,1,0
3650.34,1,9,33,0,0,0,0,0
5583.27,2,3,60,0,0,0,0,0
3883.47,5,3,87,0,0,0,0,0
2469.22,3,4,45,0,0,1,0,0
5428.3,1,4,55,1,0,1,1,0
12655.73,4,4,80,0,0,0,0,1
10448.49,2,6,6,0,0,0,0,0
5781.6,4,8,32,0,0,0,0,0
2728.98,2,4,64,0,0,0,0,0
5705.26,3,4,76,1,0,1,0,0
11704.33,3,6,77,0,0,0,0,0
12745.73,1,10,64,0,0,0,0,1
6553.47,2,4,89,1,0,0,0,0
3672.08,2,3,3,1,1,0,0,1
4178.88,1,4,84,0,0,0,0,0
9114.64,3,3,61,0,0,0,0,0
8510.68,1,7,17,0,1,0,0,0
1204.52,1,9,26,0,0,0,1,0
8323.97,3,4,77,0,0,0,0,0
8682.2,3,4,116,1,0,0,0,0
2416.91,4,4,60,1,0,0,0,0
2665.15,2,6,113,0,0,0,0,0
2681.87,3,7,78,0,0,0,1,0
2852.04,4,4,75,1,0,0,0,0
1582.25,1,7,26,1,0,0,0,0
6313.68,3,3,42,0,0,0,0,0
2621.3,2,7,117,0,0,0,0,0
4645.68,3,3,3,0,0,0,0,0
3300.88,4,3,28,0,0,0,0,0
6027.83,3,4,33,0,0,0,0,0
2189.67,2,8,77,0,0,0,0,0
5980.22,1,2,5,0,0,0,0,0
6713.16,4,6,82,0,0,0,0,0
9528.82,4,3,53,0,0,0,0,0
23723.35,3,6,86,0,0,0,0,0
921.79,1,4,87,0,0,0,0,0
6350.26,1,5,58,0,0,0,1,0
2786.86,4,3,61,0,0,0,0,0
1053.58,2,5,20,0,0,0,0,0
9636.42,2,4,6,0,0,0,0,0
14267.79,3,4,44,0,1,0,0,1
3592.84,2,6,50,0,0,0,0,0
5818.12,4,5,61,0,0,0,1,0
4669.18,1,5,102,1,0,0,0,0
6955.99,1,3,91,0,0,0,0,0
9941.06,1,4,93,0,0,0,1,0
6476.59,2,3,41,1,0,0,0,0
6480.91,2,6,110,0,0,0,1,0
13464.2,1,8,40,0,1,0,0,1
4308.18,3,2,104,0,0,0,0,0
10285.1,2,7,23,0,0,1,0,0
2546.31,2,6,1,1,0,0,1,0
17777.13,1,6,84,0,0,0,0,0
8868.49,2,4,105,0,0,0,0,0
3558.14,1,4,13,0,0,0,0,0
905.39,1,4,101,0,0,0,0,0
4913.55,1,4,32,0,0,0,0,0
1909.42,3,6,32,1,0,0,0,0
6246.07,1,8,69,0,0,0,0,0
15692.45,3,6,79,0,0,0,1,0
5586.16,1,4,56,1,0,0,0,0
4262.41,3,5,3,1,0,0,0,0
6462.45,2,4,77,0,0,1,0,0
6176.58,1,4,8,0,0,0,0,0
742.27,4,6,106,0,0,0,0,0
5959.55,1,7,88,0,0,0,1,0
8072.53,4,6,76,0,0,0,0,0
3993.91,1,4,110,0,0,0,0,0
10752.0,3,8,101,1,0,0,1,0
4437.56,2,4,55,0,0,0,0,0
9077.91,4,4,68,0,0,0,1,0
30287.31,2,7,68,0,0,0,1,0
4550.02,4,2,56,0,0,0,0,0
1039.29,2,5,52,0,0,0,0,0
3754.56,1,5,6,0,0,0,0,0
1235.57,5,8,112,0,0,0,0,0
8014.36,5,3,38,0,0,0,0,0
14009.36,5,5,98,0,0,0,0,1
8575.84,1,6,86,0,0,0,0,0
6350.23,2,7,66,0,0,0,0,0
2933.82,2,6,55,0,0,0,0,0
17335.64,2,4,29,1,0,0,1,0
8978.8,5,5,7,0,0,0,0,0
6170.75,1,3,53,1,0,0,1,0
5790.0,2,3,32,0,0,0,0,0
5373.86,3,6,5,0,0,0,1,0
7056.98,3,3,36,1,0,0,0,0
3008.93,5,5,88,0,0,0,0,0
16650.57,1,3,38,0,0,0,0,0
5551.77,1,6,92,0,0,0,0,0
7942.98,2,6,83,0,0,0,0,0
3474.29,3,5,28,1,0,0,0,0
6633.81,1,9,86,0,0,0,0,0
792.03,2,6,32,0,0,0,0,0
2008.94,2,5,95,1,0,0,0,0
4792.8,4,5,82,0,0,0,0,0
1706.2,2,2,41,0,0,0,0,0
34597.31,4,4,50,1,0,0,0,1
1294.05,3,8,83,1,0,0,0,0
6481.59,1,2,46,0,0,0,1,0
18483.22,2,3,16,0,0,0,0,0
7223.03,2,7,37,0,0,0,0,0
3834.59,1,5,78,0,0,0,0,0
3159.87,1,4,48,0,1,0,0,0
8422.02,1,5,70,0,0,0,0,0
2590.96,2,4,5,0,0,0,0,0
4466.73,1,7,49,1,0,0,0,0
8543.78,1,6,117,0,0,0,0,0
3841.8,2,4,102,0,0,1,0,0
5271.17,1,2,4,0,1,0,0,0
3853.48,1,5,65,0,0,0,0,0
2262.36,2,7,61,0,0,0,0,0
12724.96,1,3,35,0,0,0,0,0
14979.73,3,8,99,0,0,0,0,0
3814.79,3,4,16,0,0,0,0,0
3974.04,1,7,85,0,0,0,1,0
4262.8,4,4,91,1,0,0,0,0
7563.15,1,2,89,0,0,0,0,0
2382.15,1,3,81,0,0,0,0,0
4578.74,2,5,28,0,0,0,1,0
6065.47,3,2,95,1,0,0,0,0
8214.32,3,2,86,0,0,0,0,0
531.3,1,5,28,0,0,0,0,0
6786.72,2,2,26,0,0,0,0,0
6481.31,2,7,107,1,0,0,0,0
11005.85,1,6,10,1,0,0,1,0
3225.97,1,5,49,1,0,0,0,0
3246.45,1,9,28,0,0,0,0,0
12861.75,4,4,62,0,0,0,1,1
1407.37,3,9,67,0,0,0,0,0
18092.85,3,3,88,0,0,0,1,0
37976.22,2,7,68,1,0,0,1,0
7200.9,3,4,17,0,0,0,1,0
9426.49,4,6,44,0,1,0,0,1
1492.69,3,6,80,0,0,0,0,0
2819.61,5,7,96,0,0,0,1,0
11456.24,1,4,75,0,0,0,0,0
6564.64,1,5,37,0,0,0,0,0
4250.78,4,6,41,0,0,0,0,0
5921.21,1,4,26,0,0,0,0,0
7373.01,4,7,99,0,0,0,0,0
3887.51,4,3,26,0,0,0,0,0
4802.27,1,8,97,0,0,0,0,0
4774.07,3,4,13,0,0,0,0,0
2117.89,3,4,19,0,0,0,0,0
6366.95,2,1,98,1,0,0,0,0
20803.34,2,4,51,0,0,0,0,0
19644.83,1,6,30,0,0,0,0,0
1508.51,1,5,76,0,0,0,0,0
7758.19,2,2,101,0,0,1,0,0
8437.18,1,4,79,0,0,0,0,0
3538.97,1,8,114,1,0,0,0,0
2272.51,1,6,15,0,0,0,0,0
1708.46,2,4,95,0,0,1,1,0
3443.48,1,5,76,1,0,0,0,0
6502.92,3,10,7,0,0,0,0,0
4331.0,2,4,45,0,0,0,0,0
3014.69,1,5,64,1,0,0,0,0
1809.26,2,6,6,0,0,0,0,0
6506.6,2,4,59,0,0,0,0,0
11536.07,1,6,83,0,0,0,0,0
2341.3,1,5,70,1,0,0,0,0
7035.63,2,1,42,0,0,0,0,0
1092.71,3,7,106,1,0,0,1,0
2904.53,2,8,59,0,0,0,0,0
8810.36,3,6,116,1,0,0,0,0
2009.79,3,4,54,0,0,0,0,0
3030.4,2,6,102,1,0,0,0,0
15281.12,1,5,96,1,0,0,0,0
2734.56,4,3,119,1,0,0,0,0
2482.06,2,7,103,0,0,0,0,0
7790.64,2,5,66,0,0,0,0,0
23477.24,2,2,114,0,0,1,0,0
4057.26,1,4,39,1,0,0,0,0
9090.53,2,3,20,0,0,0,0,0
14423.52,1,2,95,1,0,0,0,0
6376.93,3,4,56,0,0,0,0,0
3960.26,3,5,74,1,0,0,0,0
2438.01,4,4,3,0,0,1,1,0
1571.57,2,4,26,0,0,0,0,0
11960.46,2,4,74,0,0,0,0,0
5680.34,1,5,69,0,0,0,0,0
14274.65,4,7,25,0,0,0,0,1
10841.54,4,3,33,1,0,0,1,0
3000.17,1,4,101,1,0,0,0,0
1901.68,1,6,77,0,0,0,1,0
6837.21,5,8,20,0,0,0,0,0
2963.11,4,6,113,0,0,0,1,0
6643.22,2,4,31,1,0,0,0,0
2738.26,2,4,107,1,0,0,0,0
2467.65,2,4,115,0,0,0,0,0
4390.54,2,3,77,0,0,0,0,0
10376.31,1,7,67,1,0,0,0,0
6280.67,1,5,107,1,0,0,0,0
12615.73,2,5,102,0,0,0,0,0
1831.98,3,3,83,0,0,0,1,0
2109.78,1,2,61,1,0,1,0,0
4576.41,1,3,112,0,0,0,0,0
27793.6,3,6,78,0,0,0,0,0
8428.96,2,8,23,0,0,0,0,0
2093.75,2,4,12,0,0,0,1,0
4624.33,2,4,19,0,0,0,1,0
5863.91,1,4,104,0,0,0,1,0
3118.33,5,7,66,1,0,0,0,0
8027.43,4,4,109,1,0,0,1,0
4336.59,1,4,14,0,0,1,0,0
3868.16,1,4,75,1,0,0,0,0
13469.8,1,3,69,0,0,0,0,0
1251.72,2,5,91,0,0,0,1,0
2276.87,1,7,16,0,0,0,0,0
2555.88,2,9,33,1,0,0,0,0
2494.53,2,8,69,0,0,0,0,0
2743.52,2,5,54,1,0,0,0,0
7264.69,4,6,22,0,0,0,0,0
11816.19,1,8,5,0,0,0,0,0
10227.48,3,3,116,1,0,0,0,0
2174.06,1,3,105,0,0,0,0,0
4510.06,1,5,114,0,0,0,0,0
7057.26,2,2,22,0,0,0,0,0
5955.09,2,7,5,0,0,0,0,0
13969.03,2,5,98,0,0,0,0,0
2863.31,2,6,103,0,0,0,0,0
5569.47,5,4,111,1,0,0,1,0
3588.23,1,5,36,0,0,0,0,0
6008.08,5,4,92,1,0,0,0,0
2073.27,2,5,25,0,0,0,0,0
2337.53,4,4,16,0,0,0,0,0
2740.54,3,6,73,0,0,1,0,0
3130.86,4,8,81,1,0,0,0,0
16955.35,2,6,47,0,0,0,0,0
12585.76,1,9,15,1,0,0,0,1
4145.92,1,7,1,1,0,0,0,0
5643.99,3,5,105,0,0,0,0,0
1372.59,1,5,39,0,0,0,0,0
4258.05,1,3,110,0,0,0,0,0
5584.17,1,6,33,0,0,0,0,0
12290.08,2,5,30,0,0,0,0,0
6383.32,1,10,21,1,0,0,0,0
6948.72,3,4,116,0,0,0,0,0
6236.72,1,11,101,0,0,0,0,0
6094.86,5,4,80,0,0,0,0,0
1607.75,2,3,2,0,0,0,0,0
3521.33,2,4,8,0,0,0,1,0
15489.37,1,4,39,0,0,0,0,0
9500.67,5,6,70,0,0,0,0,0
7298.23,4,4,45,0,0,0,0,0
5184.21,2,5,93,0,0,0,0,0
8329.45,2,3,68,0,0,0,0,0
2307.89,1,4,75,1,0,0,0,0
1388.46,2,7,116,0,0,0,0,0
3620.37,2,6,47,1,0,0,0,0
7557.82,2,3,82,0,0,0,1,0
5357.56,2,2,63,0,0,0,1,0
11060.85,4,9,29,0,0,0,0,1
6510.43,4,5,1,0,0,0,0,0
5094.28,4,4,30,0,0,0,0,0
14214.08,3,3,42,0,0,0,0,0
12159.92,1,3,39,0,0,0,0,0
4543.84,4,4,12,0,0,0,0,0
2033.59,2,8,28,0,0,0,1,0
2378.23,1,4,18,0,0,0,0,0
4319.26,1,2,1,1,0,0,0,0
3664.88,5,2,96,0,0,0,0,0
18512.66,1,6,103,0,0,0,0,0
1281.64,2,5,43,0,1,0,0,0
4668.5,1,4,6,0,0,0,0,0
2094.39,2,4,25,0,0,0,0,0
5396.15,3,7,98,0,0,0,0,0
6672.91,2,2,76,0,0,0,0,0
3554.9,1,4,112,0,0,0,0,0
7512.96,3,5,2,1,0,0,0,0
4192.69,3,5,97,0,0,0,0,0
4257.7,4,4,20,1,0,0,0,0
3518.14,1,8,22,1,0,0,0,0
8272.23,1,7,6,0,0,0,0,0
5490.65,1,6,89,1,0,0,0,0
17302.25,5,3,111,0,0,0,0,1
13575.47,5,8,66,0,0,0,0,1
7654.28,1,3,19,0,0,0,0,0
873.45,3,7,106,1,0,0,0,0
1498.98,2,3,36,0,0,0,0,0
10818.37,2,3,38,0,0,1,0,0
3359.3,1,5,80,0,0,1,0,0
5930.57,1,8,50,0,0,0,0,0
2967.93,2,5,109,0,0,0,0,0
7437.64,1,5,103,0,0,0,0,0
10576.52,1,4,73,0,0,0,0,0
1867.39,3,3,17,0,0,0,1,0
2563.54,3,7,69,0,0,0,0,0
1298.57,1,13,61,0,0,0,0,0
5923.76,1,5,56,0,0,0,0,0
1296.96,2,5,97,0,0,0,0,0
3667.02,2,4,107,0,0,0,0,0
7447.91,2,3,47,0,0,0,1,0
25501.04,1,9,58,0,0,0,0,1
6599.4,1,5,64,0,0,0,0,0
13390.59,5,7,97,0,0,0,0,1
6047.06,3,5,30,0,0,0,0,0
6294.27,1,2,112,0,0,0,1,0
4151.65,2,1,19,1,0,1,1,0
3616.94,2,4,97,1,0,0,0,0
12575.46,1,2,67,0,0,0,0,0
