TransactionAmount,CountryRiskScore,TransactionsPerDay,AccountAgeMonths,CrossBorderFlag,SanctionFlag,PEPFlag,DeviceChangeFlag,Is_Laundering
43910.4,5,9,93,0,0,0,0,1
9148.14,2,11,96,0,0,0,0,0
2233.16,5,10,88,0,0,0,0,0
3021.33,2,14,106,0,0,0,0,0
5858.62,2,9,78,0,0,0,0,0
3855.14,2,12,57,0,0,0,0,0
14192.02,5,12,117,0,0,0,0,0
8273.33,3,9,26,0,0,0,0,0
19518.1,1,7,111,0,0,0,0,0
17311.34,5,17,99,0,0,0,0,1
3452.41,2,11,112,0,0,0,0,0
5022.38,1,10,49,1,0,0,0,0
9788.42,1,9,112,0,0,0,1,0
3700.25,1,13,29,0,0,0,1,0
34550.01,4,9,77,0,0,0,0,0
26681.93,4,11,15,0,0,0,0,0
2741.2,2,10,114,0,0,0,0,0
8230.08,5,13,70,0,0,0,1,0
3562.51,2,10,70,0,0,0,0,0
27519.07,5,12,96,0,0,0,0,0
5665.74,3,14,100,0,0,0,0,0
8056.01,3,8,30,1,0,0,0,0
4233.57,5,8,1,0,1,0,0,1
12434.31,4,11,78,0,0,0,0,0
7449.69,3,13,94,0,0,0,0,0
1469.44,2,12,32,0,0,0,0,0
8107.45,2,18,14,0,1,0,0,1
6267.83,3,9,105,0,0,0,1,0
6388.61,2,15,93,0,0,1,0,0
5816.1,2,13,91,0,0,0,0,0
13174.7,2,17,50,1,0,1,0,1
2336.78,2,11,34,0,0,0,0,0
3122.09,5,9,31,0,0,0,0,0
4179.26,5,14,118,1,0,0,0,0
20224.25,3,15,4,0,0,0,0,0
7779.11,5,9,82,0,0,0,0,0
18748.98,2,13,115,0,0,0,0,0
113464.81,2,6,106,0,0,0,0,0
8007.28,3,7,68,0,0,0,0,0
21127.45,4,7,20,0,0,0,0,0
24450.86,5,13,10,0,0,0,0,0
10679.55,1,6,73,0,0,0,0,0
4519.24,3,9,22,1,1,0,0,1
11403.7,4,9,21,0,0,0,0,0
2028.25,3,8,77,0,0,0,0,0
31529.22,2,13,6,0,0,0,0,0
1774.16,3,7,77,0,0,1,0,0
6881.53,2,3,10,1,0,0,0,0
8547.93,3,13,34,0,0,1,0,0
17188.43,2,12,83,1,0,0,0,0
6263.47,2,15,45,0,0,0,0,0
63455.67,3,9,93,1,0,0,1,0
1747.28,1,15,61,0,0,0,0,0
19117.69,3,13,26,0,0,0,1,0
132186.44,3,9,28,0,0,0,0,0
35672.47,4,17,105,1,0,0,0,1
10841.54,3,20,3,0,0,0,0,0
4043.06,4,12,2,0,0,0,0,0
5582.07,2,6,65,0,0,0,0,0
32344.84,3,11,71,0,0,0,0,0
2406.4,4,7,78,0,0,0,0,0
8053.49,5,14,28,0,0,0,1,0
3154.58,3,13,114,0,0,0,0,0
32233.65,2,8,107,0,0,0,0,0
3443.51,1,10,23,0,0,0,0,0
8386.28,5,6,85,0,0,0,0,0
4967.28,3,10,94,1,0,0,1,0
13974.46,2,7,17,0,0,1,0,0
17796.46,5,11,78,0,0,0,0,0
32803.02,3,13,9,0,0,0,0,0
32294.03,3,13,108,1,0,0,0,0
31858.35,1,22,59,0,0,0,0,0
5836.86,3,12,61,0,0,0,0,0
94573.59,5,10,18,0,1,1,0,1
18967.95,3,12,102,1,0,0,1,0
139357.23,4,14,56,1,1,1,0,1
20450.13,5,16,91,0,0,0,0,1
23471.43,5,13,105,0,0,0,0,0
37228.65,1,10,45,1,0,0,0,0
26093.38,4,10,102,1,0,0,0,0
8917.83,2,13,65,0,0,0,0,0
5933.77,4,13,29,0,0,0,0,0
46180.94,2,10,70,0,0,0,0,0
17564.07,3,9,68,1,0,0,0,0
30453.25,3,11,2,1,0,0,1,0
47534.87,3,9,22,0,0,0,0,0
5939.77,1,13,115,0,0,0,0,0
32036.17,3,7,45,0,1,0,0,0
3228.74,4,16,86,0,0,0,0,1
6589.87,2,5,110,0,0,0,0,0
5508.48,4,13,104,0,0,0,1,0
3838.71,1,9,24,0,0,0,0,0
36500.85,3,12,83,0,0,0,0,0
4567.06,3,6,83,0,0,0,0,0
76397.32,3,22,47,0,0,0,0,1
33827.07,3,14,42,0,0,0,0,0
15765.59,1,10,86,0,0,0,0,0
4417.83,2,9,77,1,0,0,0,0
13643.02,2,7,119,0,0,0,0,0
14442.52,3,12,81,0,0,0,0,0
21094.76,3,7,102,0,0,0,1,0
7800.97,4,11,46,0,0,1,0,0
18345.64,4,14,89,0,0,0,0,0
10475.15,3,10,46,1,0,0,0,0
22976.47,1,10,111,1,0,0,0,0
1486.05,5,19,99,1,0,0,0,1
52077.46,5,8,7,0,0,0,0,1
5587.91,2,8,29,0,0,0,0,0
18680.9,4,13,66,0,0,0,0,0
8568.94,2,9,16,0,0,0,0,0
1853.86,2,12,34,0,0,0,0,0
9229.92,3,10,106,0,0,0,0,0
14508.56,1,10,111,0,0,0,0,0
15891.59,4,10,60,0,0,1,0,0
6431.63,2,11,39,0,0,0,0,0
24898.96,5,16,116,0,0,0,0,1
12242.96,4,9,85,0,0,0,0,0
103950.84,5,11,34,0,0,0,0,1
27801.17,5,12,41,0,0,0,0,0
5824.17,4,10,117,0,0,0,1,0
34493.71,2,13,112,1,0,0,1,0
1585.51,3,13,115,0,0,0,0,0
42022.92,4,7,79,1,0,0,1,1
22640.21,2,6,87,0,0,0,1,0
24492.14,3,13,71,0,1,0,0,0
28644.49,5,15,16,0,0,1,0,0
47921.71,4,13,11,1,0,1,0,1
13807.72,3,12,47,0,0,0,1,0
18367.21,5,18,88,0,0,0,0,1
33299.81,2,8,46,0,0,0,0,0
11155.7,1,10,31,0,0,0,0,0
16277.52,3,11,7,0,0,0,0,0
37719.71,1,11,28,0,0,0,0,0
4416.74,3,16,57,1,0,0,0,0
35526.78,2,11,73,1,0,0,0,0
9588.76,1,12,117,0,0,0,0,0
3273.28,4,6,63,0,0,0,1,0
19405.37,5,13,16,0,0,0,1,0
5527.01,2,18,20,0,0,1,0,0
12450.71,5,6,53,0,0,0,1,0
7674.73,1,14,81,0,0,0,0,0
67510.31,1,19,102,0,0,0,0,1
9165.54,3,12,87,0,0,0,0,0
18316.13,2,10,100,0,0,0,0,0
4712.18,5,9,45,0,0,0,0,0
22851.09,2,12,47,0,0,0,0,0
4408.63,3,14,96,0,0,0,0,0
23020.11,3,9,8,0,0,0,0,0
21366.93,3,7,119,1,0,0,1,0
34828.32,4,12,56,0,0,0,0,0
4866.97,1,6,31,1,0,0,0,0
11171.77,5,17,28,0,0,0,0,1
3989.29,3,13,22,1,1,0,0,1
7674.07,1,18,4,0,0,0,1,0
12924.87,5,9,114,1,0,0,0,0
11626.79,4,10,19,1,0,0,0,0
4674.05,4,11,52,0,0,1,0,0
29489.63,3,12,24,0,0,0,0,0
10946.77,4,10,114,0,0,0,0,0
7287.87,4,9,51,0,0,0,0,0
6124.72,4,15,21,0,0,0,0,0
4717.22,3,11,12,0,0,0,1,0
18205.74,3,7,20,0,0,0,0,0
13130.88,3,7,59,0,0,0,0,0
3476.63,2,11,6,0,0,0,0,0
160118.75,3,14,1,0,0,0,0,0
6820.18,1,11,112,1,0,1,0,0
8141.42,5,12,108,0,0,0,0,0
3430.25,3,11,71,0,0,0,0,0
2103.56,3,12,115,0,0,0,0,0
14635.31,2,13,82,0,0,0,0,0
63476.22,1,8,100,0,0,1,0,0
99141.7,3,16,33,0,0,0,0,1
69097.03,1,13,78,0,1,0,0,1
2442.82,3,9,44,0,0,0,0,0
27508.14,1,13,111,0,0,0,0,0
6983.61,5,9,112,1,0,0,0,0
54740.22,1,8,47,0,0,0,0,0
45010.4,4,7,49,0,0,0,0,1
26804.71,2,11,55,0,0,0,0,0
12224.3,5,9,54,0,0,0,0,0
21490.36,1,9,79,0,0,0,0,0
7566.06,5,14,96,0,0,0,1,0
51188.7,2,14,56,0,0,0,1,0
11352.72,3,18,113,0,0,0,0,0
12635.69,2,14,8,0,0,0,0,0
29470.18,2,14,39,0,0,0,0,0
7204.74,4,9,53,0,0,0,0,0
24450.29,2,16,6,1,0,0,0,0
8134.27,5,15,7,0,0,0,0,0
23140.12,3,20,11,0,0,0,0,0
25460.72,1,13,107,0,0,0,0,0
6730.07,2,10,93,1,0,0,0,0
12589.61,2,17,70,0,1,0,0,1
1735.16,5,5,37,0,0,0,0,0
12429.69,5,11,96,0,0,0,1,0
62737.03,3,11,63,0,0,0,0,0
8008.87,4,19,2,0,0,0,0,1
21477.3,1,9,38,0,0,0,0,0
66309.69,4,10,118,0,0,0,0,1
10099.04,1,10,9,0,0,0,0,0
8266.62,2,7,56,0,0,0,0,0
184487.68,5,14,108,0,0,0,0,1
3222.63,2,12,53,0,0,0,0,0
5255.22,5,13,49,0,0,0,1,0
37723.4,1,9,45,0,0,0,0,0
12760.63,2,8,66,0,0,0,0,0
7558.54,2,9,48,1,0,0,0,0
3505.66,5,17,100,0,0,0,0,1
6127.47,2,11,65,0,0,0,0,0
13702.29,1,10,95,1,0,0,0,0
8125.06,3,12,108,0,0,0,0,0
6052.28,1,11,90,0,0,0,0,0
2983.13,2,11,20,0,0,0,0,0
4642.84,5,11,84,0,0,0,0,0
14388.07,3,10,57,0,0,0,1,0
14004.74,5,20,91,0,0,0,0,1
34696.19,1,4,57,0,0,1,0,0
6986.03,1,7,80,1,0,0,0,0
16031.93,1,7,70,0,0,0,0,0
165575.5,5,12,113,0,0,0,0,1
75884.61,3,12,86,0,0,0,0,0
6377.33,4,8,19,0,0,0,0,0
10570.92,4,10,6,0,0,1,0,0
32136.75,5,8,44,0,0,0,0,0
16646.8,4,10,58,1,0,0,0,0
23727.88,2,10,85,0,0,0,0,0
17498.32,2,8,118,0,0,0,0,0
44440.52,1,20,98,0,0,0,0,1
39413.02,4,13,107,0,0,0,0,1
17071.03,2,14,56,0,0,0,0,0
7611.83,2,10,26,0,0,0,1,0
11082.06,1,10,114,0,0,0,0,0
20759.98,4,10,62,0,0,0,0,0
49614.69,5,10,65,0,0,0,0,1
7389.54,3,15,36,1,0,0,0,0
4413.86,4,13,102,0,0,0,0,0
14404.4,2,11,57,0,0,0,0,0
20276.61,3,13,89,0,0,0,0,0
660.76,5,8,87,1,0,0,0,0
14317.82,2,16,8,0,0,0,0,0
8507.04,1,6,86,0,0,1,0,0
5090.45,4,9,24,0,0,0,1,0
6768.13,2,13,31,1,0,0,0,0
6152.73,2,10,96,0,0,0,0,0
10225.3,3,14,60,0,0,0,0,0
35123.71,3,10,69,0,0,0,0,0
5096.04,3,19,26,0,0,0,0,0
7353.68,3,14,51,0,0,0,1,0
7109.36,4,13,119,0,0,0,0,0
15766.88,1,13,35,1,0,0,1,0
50460.24,2,11,59,0,0,0,0,0
55017.03,3,4,55,1,1,0,0,1
7787.49,4,9,45,0,0,0,0,0
6998.88,5,10,19,1,1,0,0,1
29241.12,2,13,106,0,0,0,0,0
6444.67,2,10,73,0,0,0,1,0
24013.73,3,10,38,0,0,0,1,0
44413.66,4,15,24,0,0,0,0,1
19820.77,3,11,44,1,0,0,0,0
7148.62,3,9,27,0,0,0,0,0
7654.35,4,9,70,0,0,0,0,0
18235.99,1,8,116,0,0,0,0,0
17734.81,3,14,4,0,0,0,0,0
6404.6,4,9,44,0,0,0,0,0
33038.49,2,10,39,0,0,0,0,0
20595.11,3,6,31,0,0,0,0,0
5735.73,4,16,14,1,0,0,0,1
5935.8,3,9,6,1,0,0,0,0
33923.48,4,9,110,1,1,0,0,1
11926.2,1,9,26,0,0,0,0,0
16100.5,4,16,52,1,0,0,1,1
26481.78,5,11,87,0,1,0,0,1
4065.39,2,18,11,0,0,0,0,0
7275.88,3,13,76,0,0,0,0,0
177452.18,2,10,101,0,0,0,0,0
21237.52,2,15,76,0,0,0,0,0
5648.07,5,18,28,0,0,0,0,1
33907.35,3,10,84,1,0,1,0,0
11584.48,3,4,53,0,0,0,0,0
5936.65,3,19,82,0,0,0,0,0
24626.46,1,14,60,0,0,0,0,0
4420.04,3,9,3,0,0,0,0,0
4168.14,3,11,87,0,0,0,0,0
43227.64,3,8,86,0,0,0,0,0
10505.01,1,9,111,0,0,0,0,0
36879.18,3,11,21,0,0,0,1,0
3097.98,1,9,116,0,0,0,0,0
13702.34,4,10,109,0,0,0,1,0
37774.94,2,11,109,1,0,0,1,0
2471.49,2,15,26,1,0,0,0,0
14009.75,3,22,119,0,1,0,0,1
5409.84,4,8,84,0,0,0,0,0
3734.21,2,9,107,0,0,0,0,0
3826.85,5,9,1,0,0,0,0,0
6701.13,5,12,41,0,0,0,0,0
21920.32,3,18,16,0,0,0,0,0
11981.27,3,15,74,0,0,0,0,0
9427.04,2,13,71,0,0,0,0,0
42854.23,3,11,86,0,0,0,0,0
31585.94,2,10,77,1,0,0,0,0
31771.83,2,9,110,1,1,0,0,1
2437.88,2,9,40,0,0,0,0,0
25630.63,2,13,76,0,0,1,0,0
17117.89,1,10,38,0,0,0,0,0
26341.71,3,14,59,0,0,0,1,0
4154.09,5,10,26,0,0,0,0,0
15518.15,3,10,42,0,0,0,0,0
14326.79,3,9,11,0,0,0,1,0
19675.54,2,15,91,0,0,0,0,0
18730.65,1,11,31,0,0,0,0,0
112302.82,3,10,84,0,0,0,0,0
77925.05,3,14,1,0,0,0,0,0
15974.26,3,10,19,0,0,0,0,0
14822.34,3,8,89,0,1,1,0,1
15524.42,2,11,111,0,0,0,0,0
7025.99,3,12,9,1,0,0,0,0
5537.56,5,12,25,1,0,0,0,0
13398.25,2,11,79,1,0,0,0,0
10615.42,3,10,38,0,0,0,0,0
5087.67,3,17,1,0,0,0,0,0
5928.54,4,13,46,0,0,0,0,0
5590.97,2,5,77,0,0,0,0,0
14151.02,2,11,67,0,0,0,0,0
8312.27,2,16,76,0,0,0,0,0
26484.84,4,11,41,0,0,1,1,0
62717.05,3,9,39,1,0,0,0,0
30886.93,3,10,19,0,0,0,0,0
30743.24,1,11,53,0,0,0,1,0
8595.47,3,9,119,0,0,0,0,0
62292.75,5,11,28,0,0,0,1,1
10497.7,3,17,96,0,0,0,0,0
19900.58,3,10,20,0,0,0,0,0
8464.18,5,10,49,0,0,1,1,0
12971.26,2,13,119,0,0,0,0,0
32803.29,3,6,102,0,0,1,0,0
6894.27,5,11,115,0,0,0,0,0
3742.76,2,13,107,0,0,0,0,0
6400.83,2,17,102,1,0,0,0,0
10542.01,4,13,10,0,0,0,0,0
5925.78,5,7,66,0,0,0,0,0
16223.94,2,12,83,0,0,0,0,0
23237.81,2,6,24,0,0,0,0,0
3208.67,5,15,43,0,0,0,0,0
3699.87,1,11,74,0,0,0,0,0
20409.78,3,11,15,0,0,1,0,0
14285.69,3,9,76,0,0,0,0,0
26341.14,5,9,30,0,0,0,0,0
13700.4,3,12,32,0,0,0,1,0
12880.59,5,15,24,0,0,0,0,0
12576.91,2,10,16,0,0,0,0,0
95727.01,3,14,116,0,0,0,0,0
21152.89,4,11,6,1,0,0,1,0
35766.25,4,6,78,0,0,0,0,0
12541.81,3,12,34,0,0,0,0,0
18928.03,5,9,50,1,0,0,0,0
14708.17,3,13,12,0,0,0,0,0
26167.03,4,11,69,1,0,0,1,0
15112.17,1,11,74,0,0,1,0,0
6152.57,2,10,43,0,0,0,0,0
9077.43,2,10,20,1,0,0,0,0
33486.49,4,8,106,0,0,0,1,0
25329.89,3,13,54,0,0,0,0,0
18425.83,2,14,71,0,0,0,0,0
31688.37,5,8,9,0,0,0,1,0
13974.92,3,7,119,0,0,1,0,0
6204.98,2,14,3,1,0,0,1,0
2776.5,3,16,116,0,0,0,0,0
42549.43,2,15,12,0,1,0,0,1
14522.39,1,12,59,0,0,0,0,0
35481.17,5,10,38,0,0,0,0,0
15062.26,1,9,71,0,1,0,1,0
20291.71,3,18,86,0,0,0,0,0
7982.23,3,6,28,0,0,0,0,0
11145.1,5,14,37,0,0,0,0,0
10271.08,3,6,54,0,0,0,0,0
31275.35,5,13,113,1,0,0,1,0
5339.37,1,9,111,0,0,0,0,0
85471.54,2,14,112,1,0,0,1,0
14074.36,4,11,29,0,0,1,0,0
2013.24,5,10,114,0,0,0,0,0
5149.6,5,13,96,0,0,0,0,0
4563.79,3,14,40,0,0,0,0,0
3304.48,3,6,98,1,0,0,0,0
13564.05,1,15,21,1,0,0,1,0
36681.45,2,12,17,0,0,0,0,0
16251.29,2,12,6,0,0,0,0,0
6497.11,4,14,103,0,0,0,0,0
14437.04,3,7,101,0,0,0,0,0
5161.47,3,10,21,1,0,0,0,0
9570.21,3,6,45,0,0,0,0,0
27681.74,2,11,49,0,0,0,0,0
22394.52,1,9,89,0,0,0,1,0
9936.92,3,9,99,0,0,0,0,0
7397.29,4,11,25,0,0,0,0,0
3347.05,5,7,95,0,0,0,0,0
6994.15,4,10,5,1,0,0,0,0
7417.73,2,11,66,0,0,0,0,0
10083.04,3,6,96,0,0,0,0,0
22245.44,1,14,49,0,0,0,0,0
12726.92,1,15,37,0,0,0,0,0
6366.35,1,9,3,0,0,0,0,0
6062.13,3,12,79,0,0,0,0,0
5525.49,5,12,71,0,0,0,0,0
12811.09,1,13,39,0,0,0,0,0
5212.22,3,8,50,0,0,0,0,0
8913.56,5,10,91,0,0,1,0,0
7524.79,4,18,114,0,0,0,0,1
7315.43,1,7,4,0,0,0,0,0
3399.61,4,10,62,0,0,0,1,0
17348.89,3,19,52,0,0,0,0,0
14077.01,3,13,115,0,0,0,1,0
3208.7,3,11,51,0,0,0,0,0
40487.83,4,10,45,0,0,0,0,1
53565.77,2,11,3,1,0,0,0,0
1738.13,3,6,14,0,0,0,0,0
7708.25,2,13,35,1,0,0,0,0
21080.07,4,8,46,0,0,0,0,0
12893.25,5,9,65,0,0,0,0,0
28964.87,1,15,74,0,0,0,0,0
3422.44,3,9,89,0,0,0,1,0
4395.19,4,7,110,1,0,0,0,0
5986.6,2,8,118,0,0,0,0,0
26752.9,2,7,84,1,0,0,0,0
13749.85,3,10,110,0,0,0,0,0
20374.71,3,12,59,0,1,0,0,0
17576.18,2,9,91,0,0,0,0,0
7534.85,5,8,41,0,0,0,0,0
7692.26,3,11,41,0,0,0,0,0
15859.11,2,15,104,0,0,0,0,0
25050.65,2,13,67,0,0,0,0,0
18563.44,4,6,9,1,0,0,0,0
12733.47,3,15,68,0,0,0,0,0
6452.49,2,14,40,0,0,0,1,0
39694.62,5,13,56,0,0,0,0,1
235398.01,3,10,7,1,0,0,1,0
29899.31,4,14,57,0,0,0,0,0
7164.72,3,6,68,0,0,0,0,0
36090.5,2,10,105,0,0,0,1,0
24386.99,2,11,34,0,0,0,0,0
4816.54,1,10,32,0,0,0,1,0
18248.51,4,13,67,1,0,0,0,0
1524.25,2,7,99,0,0,0,0,0
22962.63,2,10,106,0,0,0,0,0
3605.39,2,13,5,0,0,0,0,0
8908.45,2,9,106,0,0,0,0,0
6611.39,4,11,3,1,1,0,1,1
9635.48,2,11,97,0,0,0,0,0
2911.3,3,14,64,0,0,0,0,0
105243.24,2,12,5,0,0,0,0,0
3454.63,2,15,29,0,0,0,0,0
58519.12,1,13,36,0,0,0,1,0
59963.54,1,13,28,0,0,0,0,0
23104.02,1,13,38,0,0,0,1,0
60989.91,1,12,109,1,0,0,0,0
26720.04,2,10,1,0,0,0,1,0
19882.58,2,7,55,1,0,0,0,0
18945.4,5,7,54,0,0,0,0,0
11876.18,3,7,15,0,0,1,0,0
5949.41,3,14,39,0,0,0,0,0
10897.37,5,5,62,0,0,0,0,0
9456.16,2,11,88,0,0,0,0,0
30361.72,2,12,41,1,0,0,0,0
2121.44,1,12,55,0,0,0,0,0
2955.26,4,13,27,0,0,0,0,0
22961.93,3,7,47,0,0,0,1,0
3364.0,3,10,113,0,0,0,1,0
90475.66,3,16,30,0,0,0,0,1
23879.78,1,7,5,1,0,0,0,0
24795.48,2,12,73,0,0,0,0,0
25032.53,5,18,111,0,0,0,0,1
3113.31,5,5,61,0,0,0,0,0
7904.51,4,7,22,0,0,0,0,0
4567.18,5,13,107,0,0,0,0,0
3578.17,4,10,113,1,1,0,0,1
2560.65,3,22,5,0,0,0,0,0
21790.32,5,8,105,0,0,0,1,0
11631.37,4,11,22,0,0,0,0,0
22385.12,3,8,38,0,0,0,0,0
31641.91,3,12,45,0,0,0,0,0
7171.65,4,13,7,0,0,0,0,0
5496.11,2,10,16,0,0,0,1,0
160693.81,3,12,19,0,0,0,0,0
60310.92,4,2,83,1,0,0,0,1
15641.37,4,11,89,0,0,0,0,0
29746.67,3,11,24,0,0,0,1,0
32976.87,3,14,48,0,0,0,0,0
11473.76,2,20,50,0,0,1,0,0
39057.14,3,13,99,0,0,0,0,0
15293.94,1,10,5,0,0,0,0,0
7870.87,3,13,72,0,0,0,0,0
27856.91,5,9,99,0,0,0,0,0
6020.4,1,12,54,0,0,0,0,0
8843.11,2,10,65,0,0,0,0,0
10337.36,2,8,83,0,0,0,0,0
17509.87,3,15,90,0,0,0,1,0
6153.56,3,11,19,0,0,0,0,0
7608.42,5,10,81,0,0,0,0,0
29325.7,5,11,81,1,0,0,1,0
12137.72,1,14,104,0,0,0,1,0
13844.38,3,8,48,1,0,0,0,0
12744.95,4,14,119,0,0,0,0,0
48644.36,1,11,42,1,0,0,0,0
8246.23,4,17,72,1,0,0,0,1
2233.22,4,11,80,1,0,0,0,0
17438.46,4,13,37,0,0,0,0,0
13751.47,2,10,82,0,0,0,0,0
5825.08,3,13,9,1,0,0,1,0
3578.64,3,12,31,0,0,0,0,0
171098.25,2,10,90,0,0,0,0,0
15548.59,3,7,4,0,0,0,0,0
63065.25,2,14,88,0,0,0,0,0
6522.98,1,15,21,0,0,0,0,0
23770.31,3,10,68,0,0,0,0,0
3455.1,3,12,67,0,0,0,1,0
19454.25,2,10,50,0,0,0,1,0
33505.58,2,13,39,0,0,0,0,0
5064.94,5,7,38,0,0,0,0,0
5112.5,4,15,15,0,0,0,0,0
22749.51,2,16,118,0,0,0,0,0
13572.97,2,9,112,0,0,0,0,0
5889.49,4,10,30,0,0,0,1,0
21987.19,2,15,112,1,0,0,0,0
31301.17,5,5,83,1,0,0,1,0
8534.71,5,16,111,0,0,0,1,1
14452.13,3,7,8,1,0,0,0,0
4402.51,2,8,16,0,0,0,0,0
24579.02,1,16,85,0,0,0,0,0
3733.62,3,7,96,0,0,0,0,0
11166.08,1,13,28,1,0,0,0,0
3063.25,2,13,12,1,0,0,0,0
41200.09,5,10,31,0,0,0,0,1
13077.23,3,8,44,0,0,0,0,0
8067.54,3,6,113,0,0,0,0,0
42648.51,3,18,30,0,0,0,0,1
16861.8,4,7,25,0,0,0,0,0
5720.78,4,16,10,0,0,0,0,1
39299.99,4,13,50,1,0,0,0,1
814.24,3,9,6,0,0,0,0,0
68280.07,2,13,67,0,0,0,0,0
16590.08,3,9,4,0,0,1,0,0
68908.81,4,11,34,1,0,0,0,1
2518.12,2,8,107,0,0,0,1,0
24479.34,2,8,70,0,0,0,1,0
6697.07,5,11,105,0,0,0,0,0
11546.63,5,8,12,0,0,0,0,0
11105.91,3,13,69,0,0,0,1,0
21224.27,3,12,114,0,0,0,0,0
2180.0,4,12,110,0,0,0,0,0
2189.78,3,12,25,0,0,0,0,0
57414.92,1,12,15,0,0,0,0,0
4575.12,1,8,70,0,0,0,0,0
6421.33,4,7,43,1,0,0,0,0
7418.74,1,9,106,0,0,0,0,0
7189.41,1,9,116,0,0,0,0,0
23044.9,2,14,113,0,0,0,0,0
14521.15,2,11,68,0,0,0,1,0
47820.67,2,13,103,0,0,0,0,0
133260.58,3,8,63,0,0,0,0,0
17529.57,3,12,49,1,0,0,0,0
10921.99,3,13,17,1,0,0,0,0
6755.13,5,10,90,0,0,0,1,0
13600.51,1,10,79,1,0,0,0,0
30659.56,3,9,113,0,0,0,0,0
10504.81,3,8,3,0,0,0,0,0
851.84,2,12,45,1,0,0,0,0
31658.81,4,6,85,1,0,0,0,0
50740.88,5,11,41,1,0,0,0,1
20195.65,3,7,16,0,0,0,0,0
10970.33,3,12,87,0,0,0,0,0
2478.19,4,10,106,0,0,0,0,0
8188.49,2,12,31,0,0,1,1,0
1604.44,4,10,18,1,0,0,0,0
75972.57,2,13,16,0,0,0,0,0
20742.8,4,10,52,0,0,0,1,0
5151.9,2,10,77,0,0,0,1,0
41426.4,1,13,101,1,0,0,0,0
7818.97,1,12,6,0,0,0,0,0
6548.21,2,11,87,1,0,0,0,0
7502.7,2,9,39,0,0,0,0,0
48037.4,5,12,61,0,0,0,0,1
7201.28,3,14,114,0,0,0,0,0
147638.21,2,9,6,0,0,0,1,0
4689.82,1,12,89,0,0,0,1,0
40257.94,2,8,12,0,0,0,0,0
36817.82,4,11,37,0,0,0,0,0
5606.37,5,16,90,0,1,0,0,1
16430.07,2,10,69,1,0,0,0,0
38237.27,5,15,92,0,0,0,0,1
37803.61,5,9,76,0,0,0,0,1
35384.06,4,8,64,0,0,0,0,0
177012.29,2,17,52,0,0,0,0,1
12894.91,4,12,55,0,0,1,0,0
12917.66,3,11,4,0,0,0,0,0
126328.79,5,12,74,0,0,0,0,1
18627.53,3,15,11,0,0,0,0,0
10454.78,5,10,10,1,0,0,0,0
76586.88,3,5,119,0,0,0,1,0
14276.55,3,11,101,0,0,0,0,0
44170.58,2,14,15,0,0,0,1,0
14312.83,1,10,84,0,0,0,0,0
24856.89,3,14,50,0,0,0,0,0
25547.32,4,11,116,0,0,0,0,0
18406.47,2,11,87,0,0,0,1,0
7315.07,4,4,85,0,0,0,0,0
21733.76,4,11,88,0,0,0,1,0
47159.96,5,6,78,0,0,0,0,1
27843.99,5,11,80,0,0,0,0,0
2579.35,4,6,18,0,0,0,0,0
24581.56,1,9,69,0,0,1,0,0
53285.9,2,5,39,0,0,0,0,0
986.7,3,17,49,0,0,0,0,0
28921.92,2,10,94,0,0,0,0,0
6497.65,2,9,68,1,0,0,0,0
7676.87,2,11,92,0,0,0,0,0
30195.09,1,8,35,1,0,0,0,0
75784.72,1,8,55,0,0,0,0,0
17561.79,3,7,4,1,0,0,0,0
4108.11,5,11,35,0,0,0,0,0
6809.94,2,10,69,0,0,0,0,0
87707.67,4,17,19,0,0,0,0,1
4354.16,1,10,97,0,0,0,0,0
1560.12,4,9,10,0,0,0,1,0
12385.22,4,17,56,0,1,0,0,1
13081.9,4,9,70,0,0,1,0,0
37650.18,3,9,83,0,1,0,0,1
14837.36,2,11,74,0,0,0,0,0
7601.81,2,7,57,1,0,0,0,0
13793.25,2,8,49,0,0,0,0,0
7847.8,4,9,106,0,0,1,0,0
158507.03,2,15,105,0,0,0,0,0
21539.32,1,4,10,0,0,0,0,0
36701.19,3,11,74,0,0,0,0,0
8364.68,2,17,98,0,0,0,0,0
5403.15,4,11,85,1,0,0,0,0
4608.25,2,12,6,0,0,0,0,0
9928.83,1,10,43,0,0,0,1,0
26069.23,1,11,10,0,0,0,0,0
6406.29,2,9,42,0,0,0,0,0
52506.13,1,13,95,0,0,0,1,0
10988.69,2,6,16,1,1,0,0,1
13607.27,1,16,33,0,0,0,0,0
29624.56,5,4,35,1,0,0,1,0
16278.45,3,8,90,0,0,0,0,0
8688.39,3,11,38,1,0,0,1,0
2753.49,4,10,107,0,0,0,0,0
34965.4,5,12,115,0,0,0,0,0
8645.46,2,14,79,0,0,0,0,0
47516.58,4,14,77,1,0,0,0,1
29197.09,4,12,105,0,0,0,1,0
18043.54,5,9,103,0,0,0,0,0
8248.62,2,12,95,0,0,0,0,0
36357.76,2,9,59,1,0,0,0,0
24446.03,3,14,83,0,0,0,0,0
21810.69,5,12,97,1,0,0,0,0
11251.68,3,8,101,1,0,0,0,0
24768.22,1,12,40,0,0,0,0,0
6029.82,4,15,21,0,0,0,0,0
7531.09,1,15,34,0,0,0,0,0
14620.95,2,8,19,1,0,0,1,0
17470.93,3,16,102,1,0,0,0,0
7187.87,2,8,85,0,0,0,0,0
13036.71,3,10,70,0,0,0,0,0
